Distance (mm),Radius Counts
4865.4925,0
4865.547500000001,0
4865.6025,0
4865.6575,0
4865.7125,0
4865.7675,0
4865.8225,0
4865.8775000000005,0
4865.9325,0
4865.9875,0
4866.0425,0
4866.0975,0
4866.1525,0
4866.2075,0
4866.2625,0
4866.3175,0
4866.3724999999995,0
4866.4275,0
4866.4825,0
4866.5375,0
4866.5925,0
4866.6475,0
4866.7025,0
4866.7575,0
4866.8125,0
4866.8675,0
4866.922500000001,0
4866.9775,0
4867.0325,0
4867.0875,0
4867.1425,0
4867.1975,0
4867.2525000000005,0
4867.3075,0
4867.3625,0
4867.4175,0
4867.4725,0
4867.5275,0
4867.5825,0
4867.6375,0
4867.6925,0
4867.7474999999995,0
4867.8025,0
4867.8575,0
4867.9125,0
4867.9675,0
4868.0225,0
4868.0775,0
4868.1325,0
4868.1875,0
4868.2425,0
4868.297500000001,0
4868.3525,0
4868.4075,0
4868.4625,0
4868.5175,0
4868.5725,0
4868.6275000000005,0
4868.6825,0
4868.7375,0
4868.7925,0
4868.8475,0
4868.9025,0
4868.9575,0
4869.0125,0
4869.0675,0
4869.1224999999995,0
4869.1775,0
4869.2325,0
4869.2875,0
4869.3425,0
4869.3975,0
4869.4525,0
4869.5075,0
4869.5625,0
4869.6175,0
4869.672500000001,0
4869.7275,0
4869.7825,0
4869.8375,0
4869.8925,0
4869.9475,0
4870.0025000000005,0
4870.0575,0
4870.1125,0
4870.1675,0
4870.2225,0
4870.2775,0
4870.3325,0
4870.3875,0
4870.4425,0
4870.4974999999995,0
4870.5525,0
4870.6075,0
4870.6625,0
4870.7175,0
4870.7725,0
4870.8275,0
4870.8825,0
4870.9375,0
4870.9925,0
4871.047500000001,0
4871.1025,0
4871.1575,0
4871.2125,0
4871.2675,0
4871.3225,0
4871.3775000000005,0
4871.4325,0
4871.4875,0
4871.5425,0
4871.5975,0
4871.6525,0
4871.7075,0
4871.7625,0
4871.8175,0
4871.8724999999995,0
4871.9275,0
4871.9825,0
4872.0375,0
4872.0925,0
4872.1475,0
4872.2025,0
4872.2575,0
4872.3125,0
4872.3675,0
4872.422500000001,0
4872.4775,0
4872.5325,0
4872.5875,0
4872.6425,0
4872.6975,0
4872.7525000000005,0
4872.8075,0
4872.8625,0
4872.9175,0
4872.9725,0
4873.0275,0
4873.0825,0
4873.1375,0
4873.1925,0
4873.2474999999995,0
4873.3025,0
4873.3575,0
4873.4125,0
4873.4675,0
4873.5225,0
4873.5775,0
4873.6325,0
4873.6875,0
4873.7425,0
4873.797500000001,0
4873.8525,0
4873.9075,0
4873.9625,0
4874.0175,0
4874.0725,0
4874.1275000000005,0
4874.1825,0
4874.2375,0
4874.2925,0
4874.3475,0
4874.4025,0
4874.4575,0
4874.5125,0
4874.5675,0
4874.6224999999995,0
4874.6775,0
4874.7325,0
4874.7875,0
4874.8425,0
4874.8975,0
4874.9525,0
4875.0075,0
4875.0625,0
4875.1175,0
4875.172500000001,0
4875.2275,0
4875.2825,0
4875.3375,0
4875.3925,0
4875.4475,0
4875.5025000000005,0
4875.5575,0
4875.6125,0
4875.6675,0
4875.7225,0
4875.7775,0
4875.8325,0
4875.8875,0
4875.9425,0
4875.9974999999995,0
4876.0525,0
4876.1075,0
4876.1625,0
4876.2175,0
4876.2725,0
4876.3275,0
4876.3825,0
4876.4375,0
4876.4925,0
4876.547500000001,0
4876.6025,0
4876.6575,0
4876.7125,0
4876.7675,0
4876.8225,0
4876.8775000000005,0
4876.9325,0
4876.9875,0
4877.0425,0
4877.0975,0
4877.1525,0
4877.2075,0
4877.2625,0
4877.3175,0
4877.3724999999995,0
4877.4275,0
4877.4825,0
4877.5375,0
4877.5925,0
4877.6475,0
4877.7025,0
4877.7575,0
4877.8125,0
4877.8675,0
4877.922500000001,0
4877.9775,0
4878.0325,0
4878.0875,0
4878.1425,0
4878.1975,0
4878.2525000000005,0
4878.3075,0
4878.3625,0
4878.4175,0
4878.4725,0
4878.5275,0
4878.5825,0
4878.6375,0
4878.6925,0
4878.7474999999995,0
4878.8025,0
4878.8575,0
4878.9125,0
4878.9675,0
4879.0225,0
4879.0775,0
4879.1325,0
4879.1875,0
4879.2425,0
4879.297500000001,0
4879.3525,0
4879.4075,0
4879.4625,0
4879.5175,0
4879.5725,0
4879.6275000000005,0
4879.6825,0
4879.7375,0
4879.7925,0
4879.8475,0
4879.9025,0
4879.9575,0
4880.0125,0
4880.0675,0
4880.1224999999995,0
4880.1775,0
4880.2325,0
4880.2875,0
4880.3425,0
4880.3975,0
4880.4525,0
4880.5075,0
4880.5625,0
4880.6175,0
4880.672500000001,0
4880.7275,0
4880.7825,0
4880.8375,0
4880.8925,0
4880.9475,0
4881.0025000000005,0
4881.0575,0
4881.1125,0
4881.1675,0
4881.2225,0
4881.2775,0
4881.3325,0
4881.3875,0
4881.4425,0
4881.4974999999995,0
4881.5525,0
4881.6075,0
4881.6625,0
4881.7175,0
4881.7725,0
4881.8275,0
4881.8825,0
4881.9375,0
4881.9925,0
4882.047500000001,0
4882.1025,0
4882.1575,0
4882.2125,0
4882.2675,0
4882.3225,0
4882.3775000000005,0
4882.4325,0
4882.4875,0
4882.5425,0
4882.5975,0
4882.6525,0
4882.7075,0
4882.7625,0
4882.8175,0
4882.8724999999995,0
4882.9275,0
4882.9825,0
4883.0375,0
4883.0925,0
4883.1475,0
4883.2025,0
4883.2575,0
4883.3125,0
4883.3675,0
4883.422500000001,0
4883.4775,0
4883.5325,0
4883.5875,0
4883.6425,0
4883.6975,0
4883.7525000000005,0
4883.8075,0
4883.8625,0
4883.9175,0
4883.9725,0
4884.0275,0
4884.0825,0
4884.1375,0
4884.1925,0
4884.2474999999995,0
4884.3025,0
4884.3575,0
4884.4125,0
4884.4675,0
4884.5225,0
4884.5775,0
4884.6325,0
4884.6875,0
4884.7425,0
4884.797500000001,0
4884.8525,0
4884.9075,0
4884.9625,0
4885.0175,0
4885.0725,0
4885.1275000000005,0
4885.1825,0
4885.2375,0
4885.2925,0
4885.3475,0
4885.4025,0
4885.4575,0
4885.5125,0
4885.5675,0
4885.6224999999995,0
4885.6775,0
4885.7325,0
4885.7875,0
4885.8425,0
4885.8975,0
4885.9525,0
4886.0075,0
4886.0625,0
4886.1175,0
4886.172500000001,0
4886.2275,0
4886.2825,0
4886.3375,0
4886.3925,0
4886.4475,0
4886.5025000000005,0
4886.5575,0
4886.6125,0
4886.6675,0
4886.7225,0
4886.7775,0
4886.8325,0
4886.8875,0
4886.9425,0
4886.9974999999995,0
4887.0525,0
4887.1075,0
4887.1625,0
4887.2175,0
4887.2725,0
4887.3275,0
4887.3825,0
4887.4375,0
4887.4925,0
4887.547500000001,0
4887.6025,0
4887.6575,0
4887.7125,0
4887.7675,0
4887.8225,0
4887.8775000000005,0
4887.9325,0
4887.9875,0
4888.0425,0
4888.0975,0
4888.1525,0
4888.2075,0
4888.2625,0
4888.3175,0
4888.3724999999995,0
4888.4275,0
4888.4825,0
4888.5375,0
4888.5925,0
4888.6475,0
4888.7025,0
4888.7575,0
4888.8125,0
4888.8675,0
4888.922500000001,0
4888.9775,0
4889.0325,0
4889.0875,0
4889.1425,0
4889.1975,0
4889.2525000000005,0
4889.3075,0
4889.3625,0
4889.4175,0
4889.4725,0
4889.5275,0
4889.5825,0
4889.6375,0
4889.6925,0
4889.7474999999995,0
4889.8025,0
4889.8575,0
4889.9125,0
4889.9675,0
4890.0225,0
4890.0775,0
4890.1325,0
4890.1875,0
4890.2425,0
4890.297500000001,0
4890.3525,0
4890.4075,0
4890.4625,0
4890.5175,0
4890.5725,0
4890.6275000000005,0
4890.6825,0
4890.7375,0
4890.7925,0
4890.8475,0
4890.9025,0
4890.9575,0
4891.0125,0
4891.0675,0
4891.1224999999995,0
4891.1775,0
4891.2325,0
4891.2875,0
4891.3425,0
4891.3975,0
4891.4525,0
4891.5075,0
4891.5625,0
4891.6175,0
4891.672500000001,0
4891.7275,0
4891.7825,0
4891.8375,0
4891.8925,0
4891.9475,0
4892.0025000000005,0
4892.0575,0
4892.1125,0
4892.1675,0
4892.2225,0
4892.2775,0
4892.3325,0
4892.3875,0
4892.4425,0
4892.4974999999995,0
4892.5525,0
4892.6075,0
4892.6625,0
4892.7175,0
4892.7725,0
4892.8275,0
4892.8825,0
4892.9375,0
4892.9925,0
4893.047500000001,0
4893.1025,0
4893.1575,0
4893.2125,0
4893.2675,0
4893.3225,0
4893.3775000000005,0
4893.4325,0
4893.4875,0
4893.5425,0
4893.5975,0
4893.6525,0
4893.7075,0
4893.7625,0
4893.8175,0
4893.8724999999995,0
4893.9275,0
4893.9825,0
4894.0375,0
4894.0925,0
4894.1475,0
4894.2025,0
4894.2575,0
4894.3125,0
4894.3675,0
4894.422500000001,0
4894.4775,0
4894.5325,0
4894.5875,0
4894.6425,0
4894.6975,0
4894.7525000000005,0
4894.8075,0
4894.8625,0
4894.9175,0
4894.9725,0
4895.0275,0
4895.0825,0
4895.1375,0
4895.1925,0
4895.2474999999995,0
4895.3025,0
4895.3575,0
4895.4125,0
4895.4675,0
4895.5225,0
4895.5775,0
4895.6325,0
4895.6875,0
4895.7425,0
4895.797500000001,0
4895.8525,0
4895.9075,0
4895.9625,0
4896.0175,0
4896.0725,0
4896.1275000000005,0
4896.1825,0
4896.2375,0
4896.2925,0
4896.3475,0
4896.4025,0
4896.4575,0
4896.5125,0
4896.5675,0
4896.6224999999995,0
4896.6775,0
4896.7325,0
4896.7875,0
4896.8425,0
4896.8975,0
4896.9525,0
4897.0075,0
4897.0625,0
4897.1175,0
4897.172500000001,0
4897.2275,0
4897.2825,0
4897.3375,0
4897.3925,0
4897.4475,0
4897.5025000000005,0
4897.5575,0
4897.6125,0
4897.6675,0
4897.7225,0
4897.7775,0
4897.8325,0
4897.8875,0
4897.9425,0
4897.9974999999995,0
4898.0525,0
4898.1075,0
4898.1625,0
4898.2175,0
4898.2725,0
4898.3275,0
4898.3825,0
4898.4375,0
4898.4925,0
4898.547500000001,0
4898.6025,0
4898.6575,0
4898.7125,0
4898.7675,0
4898.8225,0
4898.8775000000005,0
4898.9325,0
4898.9875,0
4899.0425,0
4899.0975,0
4899.1525,0
4899.2075,0
4899.2625,0
4899.3175,0
4899.3724999999995,0
4899.4275,0
4899.4825,0
4899.5375,0
4899.5925,0
4899.6475,0
4899.7025,0
4899.7575,0
4899.8125,0
4899.8675,0
4899.922500000001,0
4899.9775,0
4900.0325,0
4900.0875,0
4900.1425,0
4900.1975,0
4900.2525000000005,0
4900.3075,0
4900.3625,0
4900.4175,0
4900.4725,0
4900.5275,0
4900.5825,0
4900.6375,0
4900.6925,0
4900.7474999999995,0
4900.8025,0
4900.8575,0
4900.9125,0
4900.9675,0
4901.0225,0
4901.0775,0
4901.1325,0
4901.1875,0
4901.2425,0
4901.297500000001,0
4901.3525,0
4901.4075,0
4901.4625,0
4901.5175,0
4901.5725,0
4901.6275000000005,0
4901.6825,0
4901.7375,0
4901.7925,0
4901.8475,0
4901.9025,0
4901.9575,0
4902.0125,0
4902.0675,0
4902.1224999999995,0
4902.1775,0
4902.2325,0
4902.2875,0
4902.3425,0
4902.3975,0
4902.4525,0
4902.5075,0
4902.5625,0
4902.6175,0
4902.672500000001,0
4902.7275,0
4902.7825,0
4902.8375,0
4902.8925,0
4902.9475,0
4903.0025000000005,0
4903.0575,0
4903.1125,0
4903.1675,0
4903.2225,0
4903.2775,0
4903.3325,0
4903.3875,0
4903.4425,0
4903.4974999999995,0
4903.5525,0
4903.6075,0
4903.6625,0
4903.7175,0
4903.7725,0
4903.8275,0
4903.8825,0
4903.9375,0
4903.9925,0
4904.047500000001,0
4904.1025,0
4904.1575,0
4904.2125,0
4904.2675,0
4904.3225,0
4904.3775000000005,0
4904.4325,0
4904.4875,0
4904.5425,0
4904.5975,0
4904.6525,0
4904.7075,0
4904.7625,0
4904.8175,0
4904.8724999999995,0
4904.9275,0
4904.9825,0
4905.0375,0
4905.0925,0
4905.1475,0
4905.2025,0
4905.2575,0
4905.3125,0
4905.3675,0
4905.422500000001,0
4905.4775,0
4905.5325,0
4905.5875,0
4905.6425,0
4905.6975,0
4905.7525000000005,0
4905.8075,0
4905.8625,0
4905.9175,0
4905.9725,0
4906.0275,0
4906.0825,0
4906.1375,0
4906.1925,0
4906.2474999999995,0
4906.3025,0
4906.3575,0
4906.4125,0
4906.4675,0
4906.5225,0
4906.5775,0
4906.6325,0
4906.6875,0
4906.7425,0
4906.797500000001,0
4906.8525,0
4906.9075,0
4906.9625,0
4907.0175,0
4907.0725,0
4907.1275000000005,0
4907.1825,0
4907.2375,0
4907.2925,0
4907.3475,0
4907.4025,0
4907.4575,0
4907.5125,0
4907.5675,0
4907.6224999999995,0
4907.6775,0
4907.7325,0
4907.7875,0
4907.8425,0
4907.8975,0
4907.9525,0
4908.0075,0
4908.0625,0
4908.1175,0
4908.172500000001,0
4908.2275,0
4908.2825,0
4908.3375,0
4908.3925,0
4908.4475,0
4908.5025000000005,0
4908.5575,0
4908.6125,0
4908.6675,0
4908.7225,0
4908.7775,0
4908.8325,0
4908.8875,0
4908.9425,0
4908.9974999999995,0
4909.0525,0
4909.1075,0
4909.1625,0
4909.2175,0
4909.2725,0
4909.3275,0
4909.3825,0
4909.4375,0
4909.4925,0
4909.547500000001,0
4909.6025,0
4909.6575,0
4909.7125,0
4909.7675,0
4909.8225,0
4909.8775000000005,0
4909.9325,0
4909.9875,0
4910.0425,0
4910.0975,0
4910.1525,0
4910.2075,0
4910.2625,0
4910.3175,0
4910.3724999999995,0
4910.4275,0
4910.4825,0
4910.5375,0
4910.5925,0
4910.6475,0
4910.7025,0
4910.7575,0
4910.8125,0
4910.8675,0
4910.922500000001,0
4910.9775,0
4911.0325,0
4911.0875,0
4911.1425,0
4911.1975,0
4911.2525000000005,0
4911.3075,0
4911.3625,0
4911.4175,0
4911.4725,0
4911.5275,0
4911.5825,0
4911.6375,0
4911.6925,0
4911.7474999999995,0
4911.8025,0
4911.8575,0
4911.9125,0
4911.9675,0
4912.0225,0
4912.0775,0
4912.1325,0
4912.1875,0
4912.2425,0
4912.297500000001,0
4912.3525,0
4912.4075,0
4912.4625,0
4912.5175,0
4912.5725,0
4912.6275000000005,0
4912.6825,0
4912.7375,0
4912.7925,0
4912.8475,0
4912.9025,0
4912.9575,0
4913.0125,0
4913.0675,0
4913.1224999999995,0
4913.1775,0
4913.2325,0
4913.2875,0
4913.3425,0
4913.3975,0
4913.4525,0
4913.5075,0
4913.5625,0
4913.6175,0
4913.672500000001,0
4913.7275,0
4913.7825,0
4913.8375,0
4913.8925,0
4913.9475,0
4914.0025000000005,0
4914.0575,0
4914.1125,0
4914.1675,0
4914.2225,0
4914.2775,0
4914.3325,0
4914.3875,0
4914.4425,0
4914.4974999999995,0
4914.5525,0
4914.6075,0
4914.6625,0
4914.7175,0
4914.7725,0
4914.8275,0
4914.8825,0
4914.9375,0
4914.9925,0
4915.047500000001,0
4915.1025,0
4915.1575,0
4915.2125,0
4915.2675,0
4915.3225,0
4915.3775000000005,0
4915.4325,0
4915.4875,0
4915.5425,0
4915.5975,0
4915.6525,0
4915.7075,0
4915.7625,0
4915.8175,0
4915.8724999999995,0
4915.9275,0
4915.9825,0
4916.0375,0
4916.0925,0
4916.1475,0
4916.2025,0
4916.2575,0
4916.3125,0
4916.3675,0
4916.422500000001,0
4916.4775,0
4916.5325,0
4916.5875,0
4916.6425,0
4916.6975,0
4916.7525000000005,0
4916.8075,0
4916.8625,0
4916.9175,0
4916.9725,0
4917.0275,0
4917.0825,0
4917.1375,0
4917.1925,0
4917.2474999999995,0
4917.3025,0
4917.3575,0
4917.4125,0
4917.4675,0
4917.5225,0
4917.5775,0
4917.6325,0
4917.6875,0
4917.7425,0
4917.797500000001,0
4917.8525,0
4917.9075,0
4917.9625,0
4918.0175,0
4918.0725,0
4918.1275000000005,0
4918.1825,0
4918.2375,0
4918.2925,0
4918.3475,0
4918.4025,0
4918.4575,0
4918.5125,0
4918.5675,0
4918.6224999999995,0
4918.6775,0
4918.7325,0
4918.7875,0
4918.8425,0
4918.8975,0
4918.9525,0
4919.0075,0
4919.0625,0
4919.1175,0
4919.172500000001,0
4919.2275,0
4919.2825,0
4919.3375,0
4919.3925,0
4919.4475,0
4919.5025000000005,0
4919.5575,0
4919.6125,0
4919.6675,0
4919.7225,0
4919.7775,0
4919.8325,0
4919.8875,0
4919.9425,0
4919.9974999999995,0
4920.0525,0
4920.1075,0
4920.1625,0
4920.2175,0
4920.2725,0
4920.3275,0
4920.3825,0
4920.4375,0
4920.4925,0
4920.547500000001,0
4920.6025,0
4920.6575,0
4920.7125,0
4920.7675,0
4920.8225,0
4920.8775000000005,0
4920.9325,0
4920.9875,0
4921.0425,0
4921.0975,0
4921.1525,0
4921.2075,0
4921.2625,0
4921.3175,0
4921.3724999999995,0
4921.4275,0
4921.4825,0
4921.5375,0
4921.5925,0
4921.6475,0
4921.7025,0
4921.7575,0
4921.8125,0
4921.8675,0
4921.922500000001,0
4921.9775,0
4922.0325,0
4922.0875,0
4922.1425,0
4922.1975,0
4922.2525000000005,0
4922.3075,0
4922.3625,0
4922.4175,0
4922.4725,0
4922.5275,0
4922.5825,0
4922.6375,0
4922.6925,0
4922.7474999999995,0
4922.8025,0
4922.8575,0
4922.9125,0
4922.9675,0
4923.0225,0
4923.0775,0
4923.1325,0
4923.1875,0
4923.2425,0
4923.297500000001,0
4923.3525,0
4923.4075,0
4923.4625,0
4923.5175,0
4923.5725,0
4923.6275000000005,0
4923.6825,0
4923.7375,0
4923.7925,0
4923.8475,0
4923.9025,0
4923.9575,0
4924.0125,0
4924.0675,0
4924.1224999999995,0
4924.1775,0
4924.2325,0
4924.2875,0
4924.3425,0
4924.3975,0
4924.4525,0
4924.5075,0
4924.5625,0
4924.6175,0
4924.672500000001,0
4924.7275,0
4924.7825,0
4924.8375,0
4924.8925,0
4924.9475,0
4925.0025000000005,0
4925.0575,0
4925.1125,0
4925.1675,0
4925.2225,0
4925.2775,0
4925.3325,0
4925.3875,0
4925.4425,0
4925.4974999999995,0
4925.5525,0
4925.6075,0
4925.6625,0
4925.7175,0
4925.7725,0
4925.8275,0
4925.8825,0
4925.9375,0
4925.9925,0
4926.047500000001,0
4926.1025,0
4926.1575,0
4926.2125,0
4926.2675,0
4926.3225,0
4926.3775000000005,0
4926.4325,0
4926.4875,0
4926.5425,0
4926.5975,0
4926.6525,0
4926.7075,0
4926.7625,0
4926.8175,0
4926.8724999999995,0
4926.9275,0
4926.9825,0
4927.0375,0
4927.0925,0
4927.1475,0
4927.2025,0
4927.2575,0
4927.3125,0
4927.3675,0
4927.422500000001,0
4927.4775,0
4927.5325,0
4927.5875,0
4927.6425,0
4927.6975,0
4927.7525000000005,0
4927.8075,0
4927.8625,0
4927.9175,0
4927.9725,0
4928.0275,0
4928.0825,0
4928.1375,0
4928.1925,0
4928.2474999999995,0
4928.3025,0
4928.3575,0
4928.4125,0
4928.4675,0
4928.5225,0
4928.5775,0
4928.6325,0
4928.6875,0
4928.7425,0
4928.797500000001,0
4928.8525,0
4928.9075,0
4928.9625,0
4929.0175,0
4929.0725,0
4929.1275000000005,0
4929.1825,0
4929.2375,0
4929.2925,0
4929.3475,0
4929.4025,0
4929.4575,0
4929.5125,0
4929.5675,0
4929.6224999999995,0
4929.6775,0
4929.7325,0
4929.7875,0
4929.8425,0
4929.8975,0
4929.9525,0
4930.0075,0
4930.0625,0
4930.1175,0
4930.172500000001,0
4930.2275,0
4930.2825,0
4930.3375,0
4930.3925,0
4930.4475,0
4930.5025000000005,0
4930.5575,0
4930.6125,0
4930.6675,0
4930.7225,0
4930.7775,0
4930.8325,0
4930.8875,0
4930.9425,0
4930.9974999999995,0
4931.0525,0
4931.1075,0
4931.1625,0
4931.2175,0
4931.2725,0
4931.3275,0
4931.3825,0
4931.4375,0
4931.4925,0
4931.547500000001,0
4931.6025,0
4931.6575,0
4931.7125,0
4931.7675,0
4931.8225,0
4931.8775000000005,0
4931.9325,0
4931.9875,0
4932.0425,0
4932.0975,0
4932.1525,0
4932.2075,0
4932.2625,0
4932.3175,0
4932.3724999999995,0
4932.4275,0
4932.4825,0
4932.5375,0
4932.5925,0
4932.6475,0
4932.7025,0
4932.7575,0
4932.8125,0
4932.8675,0
4932.922500000001,0
4932.9775,0
4933.0325,0
4933.0875,0
4933.1425,0
4933.1975,0
4933.2525000000005,0
4933.3075,0
4933.3625,0
4933.4175,0
4933.4725,0
4933.5275,0
4933.5825,0
4933.6375,0
4933.6925,0
4933.7474999999995,0
4933.8025,0
4933.8575,0
4933.9125,0
4933.9675,0
4934.0225,0
4934.0775,0
4934.1325,0
4934.1875,0
4934.2425,0
4934.297500000001,0
4934.3525,0
4934.4075,0
4934.4625,0
4934.5175,0
4934.5725,0
4934.6275000000005,0
4934.6825,0
4934.7375,0
4934.7925,0
4934.8475,0
4934.9025,0
4934.9575,0
4935.0125,0
4935.0675,0
4935.1224999999995,0
4935.1775,0
4935.2325,0
4935.2875,0
4935.3425,0
4935.3975,0
4935.4525,0
4935.5075,0
4935.5625,0
4935.6175,0
4935.672500000001,0
4935.7275,0
4935.7825,0
4935.8375,0
4935.8925,0
4935.9475,0
4936.0025000000005,0
4936.0575,0
4936.1125,0
4936.1675,0
4936.2225,0
4936.2775,0
4936.3325,0
4936.3875,0
4936.4425,0
4936.4974999999995,0
4936.5525,0
4936.6075,0
4936.6625,0
4936.7175,0
4936.7725,0
4936.8275,0
4936.8825,0
4936.9375,0
4936.9925,0
4937.047500000001,0
4937.1025,0
4937.1575,0
4937.2125,0
4937.2675,0
4937.3225,0
4937.3775000000005,0
4937.4325,0
4937.4875,0
4937.5425,0
4937.5975,0
4937.6525,0
4937.7075,0
4937.7625,0
4937.8175,0
4937.8724999999995,0
4937.9275,0
4937.9825,0
4938.0375,0
4938.0925,0
4938.1475,0
4938.2025,0
4938.2575,0
4938.3125,0
4938.3675,0
4938.422500000001,0
4938.4775,0
4938.5325,0
4938.5875,0
4938.6425,0
4938.6975,0
4938.7525000000005,0
4938.8075,0
4938.8625,0
4938.9175,0
4938.9725,0
4939.0275,0
4939.0825,0
4939.1375,0
4939.1925,0
4939.2474999999995,0
4939.3025,0
4939.3575,0
4939.4125,0
4939.4675,0
4939.5225,0
4939.5775,0
4939.6325,0
4939.6875,0
4939.7425,0
4939.797500000001,0
4939.8525,0
4939.9075,0
4939.9625,0
4940.0175,0
4940.0725,0
4940.1275000000005,0
4940.1825,0
4940.2375,0
4940.2925,0
4940.3475,0
4940.4025,0
4940.4575,0
4940.5125,0
4940.5675,0
4940.6224999999995,0
4940.6775,0
4940.7325,0
4940.7875,0
4940.8425,0
4940.8975,0
4940.9525,0
4941.0075,0
4941.0625,0
4941.1175,0
4941.172500000001,0
4941.2275,0
4941.2825,0
4941.3375,0
4941.3925,0
4941.4475,0
4941.5025000000005,0
4941.5575,0
4941.6125,0
4941.6675,0
4941.7225,0
4941.7775,0
4941.8325,0
4941.8875,0
4941.9425,0
4941.9974999999995,0
4942.0525,0
4942.1075,0
4942.1625,0
4942.2175,0
4942.2725,0
4942.3275,0
4942.3825,0
4942.4375,0
4942.4925,0
4942.547500000001,0
4942.6025,0
4942.6575,0
4942.7125,0
4942.7675,0
4942.8225,0
4942.8775000000005,0
4942.9325,0
4942.9875,0
4943.0425,0
4943.0975,0
4943.1525,0
4943.2075,0
4943.2625,0
4943.3175,0
4943.3724999999995,0
4943.4275,0
4943.4825,0
4943.5375,0
4943.5925,0
4943.6475,0
4943.7025,0
4943.7575,0
4943.8125,0
4943.8675,0
4943.922500000001,0
4943.9775,0
4944.0325,0
4944.0875,0
4944.1425,0
4944.1975,0
4944.2525000000005,0
4944.3075,0
4944.3625,0
4944.4175,0
4944.4725,0
4944.5275,0
4944.5825,0
4944.6375,0
4944.6925,0
4944.7474999999995,0
4944.8025,0
4944.8575,0
4944.9125,0
4944.9675,0
4945.0225,0
4945.0775,0
4945.1325,0
4945.1875,0
4945.2425,0
4945.297500000001,0
4945.3525,0
4945.4075,0
4945.4625,0
4945.5175,0
4945.5725,0
4945.6275000000005,0
4945.6825,0
4945.7375,0
4945.7925,0
4945.8475,0
4945.9025,0
4945.9575,0
4946.0125,0
4946.0675,0
4946.1224999999995,0
4946.1775,0
4946.2325,0
4946.2875,0
4946.3425,0
4946.3975,0
4946.4525,0
4946.5075,0
4946.5625,0
4946.6175,0
4946.672500000001,0
4946.7275,0
4946.7825,0
4946.8375,0
4946.8925,0
4946.9475,0
4947.0025000000005,0
4947.0575,0
4947.1125,0
4947.1675,0
4947.2225,0
4947.2775,0
4947.3325,0
4947.3875,0
4947.4425,0
4947.4974999999995,0
4947.5525,0
4947.6075,0
4947.6625,0
4947.7175,0
4947.7725,0
4947.8275,0
4947.8825,0
4947.9375,0
4947.9925,0
4948.047500000001,0
4948.1025,0
4948.1575,0
4948.2125,0
4948.2675,0
4948.3225,0
4948.3775000000005,0
4948.4325,0
4948.4875,0
4948.5425,0
4948.5975,0
4948.6525,0
4948.7075,0
4948.7625,0
4948.8175,0
4948.8724999999995,0
4948.9275,0
4948.9825,0
4949.0375,0
4949.0925,0
4949.1475,0
4949.2025,0
4949.2575,0
4949.3125,0
4949.3675,0
4949.422500000001,0
4949.4775,0
4949.5325,0
4949.5875,0
4949.6425,0
4949.6975,0
4949.7525000000005,0
4949.8075,0
4949.8625,0
4949.9175,0
4949.9725,0
4950.0275,0
4950.0825,0
4950.1375,0
4950.1925,0
4950.2474999999995,0
4950.3025,0
4950.3575,0
4950.4125,0
4950.4675,0
4950.5225,0
4950.5775,0
4950.6325,0
4950.6875,0
4950.7425,0
4950.797500000001,0
4950.8525,0
4950.9075,0
4950.9625,0
4951.0175,0
4951.0725,0
4951.1275000000005,0
4951.1825,0
4951.2375,0
4951.2925,0
4951.3475,0
4951.4025,0
4951.4575,0
4951.5125,0
4951.5675,0
4951.6224999999995,0
4951.6775,0
4951.7325,0
4951.7875,0
4951.8425,0
4951.8975,0
4951.9525,0
4952.0075,0
4952.0625,0
4952.1175,0
4952.172500000001,0
4952.2275,0
4952.2825,0
4952.3375,0
4952.3925,0
4952.4475,0
4952.5025000000005,0
4952.5575,0
4952.6125,0
4952.6675,0
4952.7225,0
4952.7775,0
4952.8325,0
4952.8875,0
4952.9425,0
4952.9974999999995,0
4953.0525,0
4953.1075,0
4953.1625,0
4953.2175,0
4953.2725,0
4953.3275,0
4953.3825,0
4953.4375,0
4953.4925,0
4953.547500000001,0
4953.6025,0
4953.6575,0
4953.7125,0
4953.7675,0
4953.8225,0
4953.8775000000005,0
4953.9325,0
4953.9875,0
4954.0425,0
4954.0975,0
4954.1525,0
4954.2075,0
4954.2625,0
4954.3175,0
4954.3724999999995,0
4954.4275,0
4954.4825,0
4954.5375,0
4954.5925,0
4954.6475,0
4954.7025,0
4954.7575,0
4954.8125,0
4954.8675,0
4954.922500000001,0
4954.9775,0
4955.0325,0
4955.0875,0
4955.1425,0
4955.1975,0
4955.2525000000005,0
4955.3075,0
4955.3625,0
4955.4175,0
4955.4725,0
4955.5275,0
4955.5825,0
4955.6375,0
4955.6925,0
4955.7474999999995,0
4955.8025,0
4955.8575,0
4955.9125,0
4955.9675,0
4956.0225,0
4956.0775,0
4956.1325,0
4956.1875,0
4956.2425,0
4956.297500000001,0
4956.3525,0
4956.4075,0
4956.4625,0
4956.5175,0
4956.5725,0
4956.6275000000005,0
4956.6825,0
4956.7375,0
4956.7925,0
4956.8475,0
4956.9025,0
4956.9575,0
4957.0125,0
4957.0675,0
4957.1224999999995,0
4957.1775,0
4957.2325,0
4957.2875,0
4957.3425,0
4957.3975,0
4957.4525,0
4957.5075,0
4957.5625,0
4957.6175,0
4957.672500000001,0
4957.7275,0
4957.7825,0
4957.8375,0
4957.8925,0
